ticker,fund_name,initial_date,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
LUX,Tema ETF Trust Tema Luxury ETF,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04703836645433024,-0.040446371123922464
LVHD,Franklin U.S. Low Volatility High Dividend Index ETF,2015-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.015451865824407607,0.17388442452721198,0.14251013134124313,-0.055851884694874454,0.2291498074334386,-0.01278239842460216,0.2690661760948836,-0.01818856525425261,-0.009463643041031089,-0.00497936075535832
LVOL,American Century Low Volatility ETF,2021-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2571495197428362,-0.12896014349382123,0.14906329774966776,0.007435779513887297
MAGA,Point Bridge America First ETF,2017-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09666799167854823,-0.14823309021588504,0.26078474594461243,0.059271278203583355,0.33602616962587906,-0.01011488662332205,0.10371425871498041,-0.008623181969863225
MAGS,Roundhill Magnificent Seven ETF,2023-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37313840684339517,0.010164428844037232
MAMB,Monarch Ambassador Income ETF,2021-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017638623216965188,-0.13012961523070965,0.04898773489239394,-0.003180822912315806
MARB,First Trust Merger Arbitrage ETF,2020-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.023516013381266854,0.0026588571776609005,0.038858788472579286,0.021603621270469775,-0.006299236436121625
MART,AIM ETF Products Trust AllianzIM U.S. Large Cap Buffer10 Mar E,2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16936090777825452,0.005625929473441316
MARW,AIM ETF Products Trust AllianzIM U.S. Large Cap Buffer20 Mar E,2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11829202194904931,0.003041724557149683
MARZ,TrueShares Structured Outcome (March) ETF,2021-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17799063724377584,-0.12694417138627134,0.20373268231202935,0.005184112665750584
MAYT,AIM ETF Products Trust AllianzIM U.S. Large Cap Buffer10 May E,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11984821649198385,0.00442211574826068
MAYW,AIM ETF Products Trust AllianzIM U.S. Large Cap Buffer20 May E,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08175950596492942,0.0030939092069721674
MBCC,Monarch Blue Chips Core ETF,2021-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18653803245706424,-0.20284984807519124,0.22335327234540325,0.016838001397177838
MBOX,Freedom Day Dividend ETF,2021-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09480337453074306,-0.04321530231674042,0.1584367049695199,-0.0034904147574594813
MDCP,VictoryShares THB Mid Cap ESG ETF,2021-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13680069576002984,-0.19380992786184403,0.20924615519528023,-0.019503678271959757
MDY,SPDR MidCap Trust Series I,1999-12-31,0,0.1731602318034664,-0.008492946415726621,-0.14526993529946486,0.3528898184694851,0.15891661208296126,0.12529018746600618,0.09984322214206665,0.07224618704258323,-0.3643754844935334,0.37563932285463886,0.2628015566929296,-0.021249846972503983,0.1781861943114984,0.33059800507695636,0.09397836089579914,-0.025123094619246,0.20462897590651075,0.15930805500821799,-0.11288384561635811,0.2578095360579602,0.13502769232449952,0.24204615950316843,-0.13283709787194986,0.1607445346316454,-0.01830976478284274
MDYG,SPDR S&P 400 Mid Cap Growth ETF (based on S&P MidCap 400 Growt,2005-11-15,NA,NA,NA,NA,NA,NA,0.029787729427167786,0.11254400874085424,0.08963827455466578,-0.41613937326208417,0.5607410773101444,0.2732503655671883,-0.013019857987289662,0.1679984890400661,0.32514574839643573,0.07633686516913807,0.018065706923133806,0.14442829321827833,0.1960588095762572,-0.10460739155010879,0.2610082711768227,0.22571354557795242,0.18461937443869636,-0.1891888315380278,0.1729951188958998,-0.012818834996367268
MDYV,SPDR S&P 400 Mid Cap Value ETF (based on S&P MidCap 400 Value ,2005-11-15,NA,NA,NA,NA,NA,NA,0.02321711960995021,0.16284239202704343,-0.019396118075408753,-0.35565814873150425,0.34658326699524844,0.21091339405033938,-0.02852250482777763,0.1778750660806978,0.34153247947892207,0.12339732278197002,-0.07183052349667396,0.261358134506009,0.12311345703620913,-0.11951086330447569,0.2589230941592626,0.03680073703523257,0.30037625891569486,-0.07191507005607267,0.15354939594969852,-0.024666089211517916
MEDI,Harbor ETF Trust Harbor Health Care ETF,2022-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025997127951539634,0.23341492907013395,0.00274144830534806
MEDX,Horizon Kinetics Medical ETF,2023-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06213317352269787,0.03329754010075825
MEXX,Direxion Daily MSCI Mexico Bull 3X Shares,2017-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1291994593762158,-0.4539766216386494,0.29539140257922414,-0.5331508416508719,0.5735909185122141,-0.08044618539554349,1.2394401787938962,-0.07838554244640361
MFUS,PIMCO Equitiy Series PIMCO RAFI Dynamic Multi-Factor U.S. Equi,2017-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11525653238912525,-0.06960735125358963,0.26167241624618787,0.10636323300631756,0.24101468197561648,-0.05820817251476329,0.11007368478314294,0.004178587215791119
MGC,Vanguard Mega Cap ETF,2007-12-27,NA,NA,NA,NA,NA,NA,NA,NA,-0.007326948092661434,-0.3607625410768378,0.25250149782808884,0.13743533554734855,0.023432305184207358,0.16142843371277604,0.3203024400347543,0.12731542661294215,0.013992884575057873,0.11903098072496565,0.22609125170294075,-0.03455099709777398,0.31144630819405994,0.21569627209144837,0.27580295867085236,-0.19952281242916137,0.2976639336879725,0.006439014329812975
MGK,Vanguard Mega Cap Growth ETF,2007-12-27,NA,NA,NA,NA,NA,NA,NA,NA,-0.011278438335001306,-0.3625384134495021,0.35015436786116827,0.14514558967651725,0.030845793684931344,0.17231983509005278,0.3259214051979529,0.13151352600995314,0.03638039858960829,0.06548720103964478,0.29491734428855554,-0.02907842369917424,0.37384220027885373,0.4101076175955316,0.2858235256801336,-0.33587418056196194,0.5167183498573287,0.007514090463077938
MGMT,Ballast Small/Mid Cap ETF,2020-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03567267915355443,0.4040808914721348,-0.15318776045345428,0.17875363497213148,-0.035099565673475164
MGV,Vanguard Mega Cap Value ETF,2007-12-27,NA,NA,NA,NA,NA,NA,NA,NA,-0.0045666825638210895,-0.35653573399169947,0.15745106864519154,0.13134911283024708,0.013732435241256447,0.1500708377304465,0.32176550942417714,0.12179246992333903,-0.0020195065138274293,0.16762769138410283,0.16849892407921963,-0.04129071774441517,0.25541193774094895,0.025034839659884067,0.2592986910728927,-0.012154929616665866,0.09162483093929175,0.0020114618797106854
MID,American Century Mid Cap Growth Impact ETF,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2734817596732877,0.10392372375235182,-0.2743802648305559,0.2219874036190046,-0.02730901468175284
MIDE,Xtrackers S&P MidCap 400 ESG ETF,2021-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15176798090433774,-0.11624591557202801,0.15196824255492913,-0.023011584447537148
MIDU,Direxion Mid Cap Bull 3X Shares,2009-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8628404681056256,0.697300051738277,-0.25054325861078564,0.49117934624272763,1.2172587339059278,0.226197817899219,-0.15069880173801542,0.5893589796303553,0.46868435478825665,-0.3920586180984975,0.7737863779424208,-0.18312708058074256,0.7288976934990234,-0.49267855168083785,0.2779378527317993,-0.06242958134878651
MILN,Global X Millennial Consumer ETF,2016-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.051675246817834086,0.24479628048442525,0.02571784973797775,0.3224250157633084,0.44769422223596855,0.13993452825616948,-0.3855451318225388,0.36274468039709773,-0.01636112323193628
MISL,First Trust Exchange-Traded Fund First Trust Indxx Aerospace &,2022-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08226207057805568,0.14780733402883084,-0.01830680041909971
MKAM,MKAM ETF,2023-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08229408568116625,0.001469574095189996
MLPA,Global X MLP ETF,2012-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.009289580741687065,0.17882661794603072,0.04187082125562558,-0.30057892209461956,0.20600200727741314,-0.08296093394966098,-0.15690467492050608,0.11936568994250596,-0.339618359696611,0.39641240004519385,0.24596923402230808,0.15929811075894085,0.01918741091325482
MLPR,ETRACS Quarterly Pay 1.5X Leveraged Alerian MLP Index ETN,2020-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.14212928666436098,0.5732910617299589,0.4560899317932594,0.35869413577122566,0.022298354776135954
MLPX,Global X MLP & Energy Infrastructure ETF,2013-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1008055621124011,0.16214789839782617,-0.35265308066846246,0.361626072268727,-0.045202617659368616,-0.15465775481503607,0.19047846587245232,-0.2031498623593052,0.39627878038242814,0.19895987786723346,0.15770322964031602,0.004034072377513187
MMLG,First Trust Multi-Manager Large Growth ETF,2020-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20609123658002804,0.13232718161845836,-0.3918262245269586,0.45205237437658696,0.00829682717712088
MMTM,SPDR S&P 1500 Momentum Tilt ETF,2012-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01625957568230274,0.32295433361887493,0.1416154404474126,0.03762333231632309,0.06259189356314465,0.24407583023604262,-0.0461573470899852,0.29983062017773787,0.19271637310533873,0.2598319157227087,-0.16118368712637687,0.22495738488833128,0.009104385365273915
MOAT,VanEck Morningstar Wide Moat ETF,2012-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09642707761908542,0.30905478844958756,0.09194548283163417,-0.04931750081078756,0.21881690374052787,0.23182187352739647,-0.012798353342157398,0.3479507052509978,0.1483840152377296,0.24119339050614097,-0.13658074285905564,0.3188714981068925,-0.012607513375711643
MODL,VictoryShares WestEnd U.S. Sector ETF,2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07131358269009458,0.23743219852190078,0.021207074129714787
MOON,Direxion Moonshot Innovators ETF,2020-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2469572336261927,-0.13781825271582748,-0.6106785566802624,0.09850370756123561,-0.11257693455185569
MOTE,VanEck Morningstar ESG Moat ETF,2021-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06876896859680537,-0.18661443747624062,0.18260486591263692,-0.006188592111356694
MRNY,Tidal Trust II YieldMax MRNA Option Income Strategy ETF,2023-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1960859234308081,0.015684118807380854
MSFD,Direxion Daily MSFT Bear 1X Shares,2022-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03845275324681663,-0.3590711450683959,-0.02913241337376493
MSFO,Tidal ETF Trust II YieldMax MSFT Option Income Strategy ETF,2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18385472423363702,0.011968758915273714
MSFU,Direxion Daily MSFT Bull 1.5X Shares,2022-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.13274828138539185,0.8303396211522518,0.046934154938694794
MSFY,NEOS ETF Trust Kurv Yield Premium Strategy Microsoft (MSFT) ET,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06435807608522648,0.025141334878723942
MSOS,AdvisorShares Trust AdvisorShares Pure US Cannabis ETF,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4795297886956156,-0.29890410540855095,-0.7268464349574741,0.0028612959110974057,0.16975742389856063
MSOX,AdvisorShares Trust AdvisorShares MSOS 2x Daily ETF,2022-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7925080126369479,-0.3926174727534769,0.3259669454363916
MSTQ,ETF Series Solutions LHA Market State Tactical Q ETF,2022-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2352375782451509,0.4309969066944126,-2.124303060123678e-4
MSVX,LHA Market State Alpha Seeker ETF,2020-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03955015452143251,0.06211524002010771,-0.0060868049486667575,-0.0050262654606305635,0.0059593840707725665
MTUL,ETRACS 2x Leveraged MSCI US Momentum Factor TR ETN,2021-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06999286792644588,-0.3797421587772567,0.10659145249580648,0.03278776783099713
MVRL,ETRACS Monthly Pay 1.5X Leveraged Mortgage REIT ETN,2020-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26886753877072933,0.2244464547410403,-0.4240457946477353,0.12307025619132905,-0.0073719724824489186
MVV,ProShares Ultra MidCap400,2006-06-21,NA,NA,NA,NA,NA,NA,NA,0.14206314110391638,0.04978959029455243,-0.67751786817905435,0.6812879764149178,0.5288046724510793,-0.13065317802284548,0.3383848445798472,0.713707389524388,0.15996832810574269,-0.07643019661473005,0.3938983599648227,0.30810171391635444,-0.25438999043191124,0.4949567722876662,0.06200497959915929,0.48426891615708656,-0.31957478185469623,0.22506698083285426,-0.040766982816268005
MYY,ProShares Short MidCap400,2006-06-21,NA,NA,NA,NA,NA,NA,NA,-0.04633668342540831,-0.01419779882845329,0.33975296924744036,-0.35057725155541697,-0.2540501917008978,-0.06938178712510823,-0.1782819994101421,-0.27100584908831005,-0.11309525719803126,-0.007931638205149194,-0.19311200738794276,-0.14634148242377443,0.12792172458623652,-0.19975551756956422,-0.25936682907783704,-0.23053376722736196,0.10250630990258691,-0.09478044036128042,0.021445178000526033
MZZ,ProShares UltraShort MidCap400,2006-07-13,NA,NA,NA,NA,NA,NA,NA,-0.14253964871927838,-0.0868272582276075,0.4721820891418156,-0.6207546282178029,-0.46223431790485425,-0.20037851127429573,-0.3344728221645291,-0.4721454308498936,-0.21837563338472465,-0.029686659647836566,-0.35998005512569453,-0.27717794992133415,0.22831075720401572,-0.38028731938270444,-0.5311694382886142,-0.4211127907536374,0.13050698066957978,-0.23675615052151266,0.04295942521584761
NACP,Impact Shares Trust I Impact Shares NAACP Minority Empowerment,2018-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08761436819300938,0.30742747923390823,0.26028036936738985,0.27602489582103407,-0.23047890042561203,0.2967623003025954,0.010600724972226638
NAIL,Direxion Daily Homebuilders & Supplies Bull 3X Shares,2015-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.27372522039741687,-0.12233262564567537,2.6871500302392217,-0.7396070250067015,1.8463029279994334,-0.3207746559907295,1.6819759554063296,-0.7523425191328075,2.596095916345601,-0.023332095608022074
NANC,Series Portfolios Trust Unusual Whales Subversive Democratic T,2023-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20784893674239702,0.008070875774657038
NAPR,Innovator Growth-100 Power Buffer ETF - April,2020-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15900195773847914,0.09089628693136342,-0.12134654042919846,0.30598046542643,0.003304618696655215
NDIV,Amplify ETF Trust Amplify Natural Resources Dividend Income ET,2022-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018183037657825585,0.15511437498957004,-0.019497702271544126
NDJI,ETF Series Solutions Nationwide Dow Jones Risk-Managed Income ,2021-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015289024011138519,-0.1451820804815107,0.12238221108358815,-0.003044770788783957
NDVG,Nuveen Dividend Growth ETF,2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11075328800458606,-0.09545021674639464,0.15148471461516233,-9.268830631380398e-4
NETZ,TCW Transform Systems ETF,2022-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.026099337279982593,0.20827569524330003,-6.344159457358778e-4
NFLP,NEOS ETF Trust Kurv Yield Premium Strategy Netflix (NFLX) ETF,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13957217381497977,0.007536238414153074
NFLY,Tidal ETF Trust II YieldMax NFLX Option Income Strategy ETF,2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034489548784102375,0.0021005041864921026
NJAN,Innovator Growth-100 Power Buffer ETF - January,2020-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08294730360938796,0.11545519917904423,-0.18915541917207157,0.20949248559237765,0.0035980218474462866
NJUL,Innovator Growth-100 Power Buffer ETF - July,2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08314731580054291,0.07857852975260671,-0.11668229294625143,0.29521687422374554,0.003121329941722095
NOCT,Innovator Growth-100 Power Buffer ETF- October,2019-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05535921714708536,0.1164213827770686,0.12100578552937402,-0.13420122310777016,0.3066674546159187,0.004628860350843977
NOVZ,TrueShares Structured Outcome (November) ETF,2020-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10299874233055051,0.2146222734690404,-0.09579480536851326,0.18064954464814953,0.00334210522845102
NRGD,Bank Of Montreal,2019-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21560778325733032,-0.839269742726364,-0.8787234042553191,-0.9129797560965967,-0.28721195078227735,0.021191397976259907
NRGU,Bank Of Montreal,2019-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.17494093811390954,-0.935129807474787,1.6545693925694658,2.0267888622683365,-0.15715475751101637,-0.03560651780325885
NSCS,Nuveen Small Cap Select ETF,2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03085471328590006,-0.1947124035824509,0.1771877565166633,-0.023763062951802194
NSPI,ETF Series Solutions Nationwide S&P 500 Risk-Managed Income ET,2021-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01902725426377594,-0.17597611728818185,0.18672383619549748,0.006144391877356492
NTKI,ETF Series Solutions Nationwide Russell 2000 Risk-Managed Inco,2021-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013700651728938418,-0.1685093263840739,0.054192343904354345,-0.01609644118411102
NTZG,Nuveen Global Net Zero Transition ETF,2022-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025730475923664287,0.16477298846834443,-0.004334877402078496
NUDV,Nuveen ESG Dividend ETF,2021-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08925076956949263,-0.07820280414958736,0.10133950953001225,-0.006149571523975439
NUGO,Nuveen Growth Opportunities ETF,2021-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07775742498325178,-0.3273597842997168,0.45372486811685464,0.020432162468626114
NULC,Nuveen ESG Large-Cap ETF,2019-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1688819666450898,0.22513118269420795,0.2569325529131594,-0.2017933010941121,0.22537319593170357,0.0016170775926998004
NULG,Nuveen ESG Large-Cap Growth ETF,2016-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.345659332830378e-4,0.24568681636850487,0.0031123804792549947,0.3923046005413453,0.3958123595075318,0.2805930564394936,-0.2842958030151579,0.4271320491466819,-0.007197351248224737
NULV,Nuveen ESG Large-Cap Value ETF,2017-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15671775004535027,-0.048990060400365354,0.2725823183316811,0.01868444395613622,0.23462742230885514,-0.10089725549006812,0.07603893020577313,-0.003063230599247402
NUMG,Nuveen ESG Mid-Cap Growth ETF,2016-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0012079146971063492,0.19004582476146803,-0.05792252366049011,0.34870194876424043,0.4573196801541124,0.12272726120902067,-0.2831442873361142,0.20474033316523266,-0.02291521801899621
NUMV,Nuveen ESG Mid-Cap Value ETF,2016-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.005615696620737576,0.1470324238372296,-0.11910794562284521,0.29808469029917006,0.009097646244768498,0.31150048839724764,-0.14972127880471187,0.0842541808686692,-0.02092586352576231
NURE,Nuveen Short-Term REIT ETF,2016-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.021787334799857e-4,0.08407768581496344,2.366304458112367e-4,0.25098536036036045,-0.08236954259030049,0.5340929252525162,-0.28480606290715804,0.13091176841627905,-0.005731866923145756
NUSC,Nuveen ESG Small-Cap ETF,2016-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.015968159196887544,0.16496970016349888,-0.09396945328423678,0.2708615655405695,0.23688903832213493,0.17509704820222605,-0.17727602506034879,0.15718084394768006,-0.027749338281708114
NVBT,AIM ETF Products Trust AllianzIM U.S. Large Cap Buffer10 Nov E,2022-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0023990190081284446,0.1627443148532779,0.00531734781042581
NVBW,AIM ETF Products Trust AllianzIM U.S. Large Cap Buffer20 Nov E,2022-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005345065011145955,0.12700365630643806,0.004682253721209895
NVD,GraniteShares 1.5x Short NVDA Daily ETF,2023-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.15280295431339652,-0.14863454280334554
NVDD,Direxion Daily NVDA Bear 1X Shares,2023-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08788549693934611,-0.09774774782515006
NVDL,GraniteShares 1.5x Long NVDA Daily ETF,2022-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.28320212139145506,4.321683591395803,0.15390626283894715
NVDQ,ETF Opportunities Trust T-Rex 2X Inverse NVIDIA Daily Target E,2023-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3070166858634501,-0.19537959219394452
